# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.045e-05 to 189.472 h/Mpc,
# number of wavenumbers equal to 637
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:t_g                    8:t_b                    9:t_cdm                 10:t_ur                  11:t_tot              
       6.269622768694e-01      -2.465992000257e-02      -3.425943082676e+02      -4.820399363548e+02      -2.464641428736e-02      -4.471986273419e+02      -9.635953537825e-07       5.595511949611e-01       5.829830001717e-01      -9.415254390065e-07       5.573097925954e-01 
       6.301761482688e-01      -2.446217272587e-02      -3.433417100399e+02      -4.830881944388e+02      -2.444877527449e-02      -4.481714697823e+02      -9.558744307995e-07       5.607709796183e-01       5.842518177054e-01      -9.339813749685e-07       5.585230271181e-01 
       6.333900197516e-01      -2.426690256776e-02      -3.440909077766e+02      -4.841310453849e+02      -2.425361198960e-02      -4.491401432215e+02      -9.482451933912e-07       5.619862939320e-01       5.855142548953e-01      -9.265266737548e-07       5.597304083483e-01 
       6.366038913164e-01      -2.407408187739e-02      -3.448411117055e+02      -4.851689901317e+02      -2.406089680650e-02      -4.501049402353e+02      -9.407072428780e-07       5.631971715364e-01       5.867707832129e-01      -9.191609911306e-07       5.609323246567e-01 
       6.398177629620e-01      -2.388368493688e-02      -3.455912842883e+02      -4.862022760164e+02      -2.387060403131e-02      -4.510659079830e+02      -9.332620609781e-07       5.644036511756e-01       5.880218906684e-01      -9.118858626893e-07       5.621291786227e-01 
       6.430316346871e-01      -2.369578961295e-02      -3.463417615483e+02      -4.872330329901e+02      -2.368281149781e-02      -4.520248455065e+02      -9.259158603347e-07       5.656082280119e-01       5.892706235429e-01      -9.047074616839e-07       5.633238185807e-01 
       6.462455064906e-01      -2.351032702769e-02      -3.470907421962e+02      -4.882607288597e+02      -2.349745037515e-02      -4.529810452674e+02      -9.186681802390e-07       5.668099523762e-01       5.905164504995e-01      -8.976254180852e-07       5.645156711588e-01 
       6.494593783714e-01      -2.332725930611e-02      -3.478369683464e+02      -4.892857326372e+02      -2.331448281767e-02      -4.539346212049e+02      -9.115178912966e-07       5.680085973181e-01       5.917596017027e-01      -8.906386631553e-07       5.657048897353e-01 
       6.526732503283e-01      -2.314644271739e-02      -3.485778261767e+02      -4.903065575705e+02      -2.313376518033e-02      -4.548839600654e+02      -9.044579062843e-07       5.692013663593e-01       5.929975945679e-01      -8.837402603549e-07       5.668890394901e-01 
       6.558871223601e-01      -2.296771566799e-02      -3.493106097554e+02      -4.913213354341e+02      -2.295513596305e-02      -4.558271215903e+02      -8.974797199323e-07       5.703849803046e-01       5.942273541025e-01      -8.769218644856e-07       5.680651320644e-01 
       6.591009944657e-01      -2.279097053907e-02      -3.500337403444e+02      -4.923289696753e+02      -2.277848760790e-02      -4.567629683749e+02      -8.905776149385e-07       5.715574995820e-01       5.954470349921e-01      -8.701778606995e-07       5.692313783420e-01 
       6.623148666442e-01      -2.261616104371e-02      -3.507468999627e+02      -4.933291504683e+02      -2.260377385197e-02      -4.576911982950e+02      -8.837498517659e-07       5.727185963115e-01       5.966562633281e-01      -8.635065467040e-07       5.703874254939e-01 
       6.655287388943e-01      -2.244336720347e-02      -3.514520680978e+02      -4.943237947898e+02      -2.243107466899e-02      -4.586136824814e+02      -8.770010931907e-07       5.738712674097e-01       5.978579496316e-01      -8.569125011533e-07       5.715360861352e-01 
       6.687426112152e-01      -2.227263722973e-02      -3.521510523265e+02      -4.953140740304e+02      -2.226043823824e-02      -4.595316541568e+02      -8.703351444782e-07       5.750178672165e-01       5.990542227492e-01      -8.503994684609e-07       5.726794416541e-01 
       6.719564836057e-01      -2.210400821541e-02      -3.528457305741e+02      -4.963011127245e+02      -2.209190162620e-02      -4.604463186472e+02      -8.637544922984e-07       5.761605545378e-01       6.002469824995e-01      -8.439698829662e-07       5.738193581116e-01 
       6.751703560649e-01      -2.193746701528e-02      -3.535372757344e+02      -4.972853200428e+02      -2.192545168918e-02      -4.613581880801e+02      -8.572580137870e-07       5.773002051310e-01       6.014368351859e-01      -8.376226159865e-07       5.749564588371e-01 
       6.783842285918e-01      -2.177291749728e-02      -3.542255713988e+02      -4.982656328865e+02      -2.176099234313e-02      -4.622663722268e+02      -8.508398829760e-07       5.784354546526e-01       6.026221245122e-01      -8.313519130625e-07       5.760891940149e-01 
       6.815981011854e-01      -2.161024657605e-02      -3.549101462785e+02      -4.992406532149e+02      -2.159841056062e-02      -4.631696525722e+02      -8.444932267335e-07       5.795643777778e-01       6.038006474477e-01      -8.251509898302e-07       5.772154857815e-01 
       6.848119738448e-01      -2.144939631762e-02      -3.555912561696e+02      -5.002099759379e+02      -2.143764843623e-02      -4.640677349946e+02      -8.382142520244e-07       5.806864094195e-01       6.049716431384e-01      -8.190160951705e-07       5.783346313715e-01 
       6.880258465691e-01      -2.129035386133e-02      -3.562697653425e+02      -5.011738443548e+02      -2.127869311336e-02      -4.649609490817e+02      -8.320025694690e-07       5.818021652324e-01       6.061355593430e-01      -8.129468419879e-07       5.794470864900e-01 
       6.912397193574e-01      -2.113315881317e-02      -3.569472540625e+02      -5.021333865022e+02      -2.112158417405e-02      -4.658504583118e+02      -8.258613249220e-07       5.829136795929e-01       6.072943299072e-01      -8.069463335630e-07       5.805547263486e-01 
       6.944535922087e-01      -2.097789154538e-02      -3.576258181640e+02      -5.030906500860e+02      -2.096640194535e-02      -4.667382586170e+02      -8.197957224970e-07       5.840241229755e-01       6.084511271106e-01      -8.010196984386e-07       5.816606022333e-01 
       6.976674651222e-01      -2.082455454440e-02      -3.583060637832e+02      -5.040461729983e+02      -2.081314891273e-02      -4.676248826432e+02      -8.138071821131e-07       5.851344949135e-01       6.096069700336e-01      -7.951683556003e-07       5.827656915334e-01 
       7.008813380971e-01      -2.067311266256e-02      -3.589877594566e+02      -5.049999975609e+02      -2.066178994994e-02      -4.685103303558e+02      -8.078942251979e-07       5.862446541114e-01       6.107618247915e-01      -7.893908646063e-07       5.838699456689e-01 
       7.040952111324e-01      -2.052346258940e-02      -3.596692995627e+02      -5.059508948217e+02      -2.051222180653e-02      -4.693933516197e+02      -8.020514481672e-07       5.873524137008e-01       6.119136380632e-01      -7.836819250750e-07       5.849713695860e-01 
       7.073090842275e-01      -2.037549102326e-02      -3.603487420407e+02      -5.068974194132e+02      -2.036433124689e-02      -4.702724680872e+02      -7.962727431068e-07       5.884551680792e-01       6.130599705992e-01      -7.780355429569e-07       5.860675921076e-01 
       7.105229573814e-01      -2.022911464590e-02      -3.610245558566e+02      -5.078385829663e+02      -2.021803500208e-02      -4.711466383334e+02      -7.905539572340e-07       5.895510896339e-01       6.141991670612e-01      -7.724476514351e-07       5.871569952536e-01 
       7.137368305933e-01      -2.008430527440e-02      -3.616961852822e+02      -5.087743348663e+02      -2.007330490739e-02      -4.720157373090e+02      -7.848944728496e-07       5.906399370149e-01       6.153311488757e-01      -7.669176666462e-07       5.882394792167e-01 
       7.169507038626e-01      -1.994110165596e-02      -3.623643091655e+02      -5.097059282718e+02      -1.993017969051e-02      -4.728808957735e+02      -7.792974445177e-07       5.917234862468e-01       6.164578555519e-01      -7.614487139084e-07       5.893168853662e-01 
       7.201645771883e-01      -1.979954167361e-02      -3.630297192327e+02      -5.106345473114e+02      -1.978869721474e-02      -4.737432047766e+02      -7.737662147321e-07       5.928035772702e-01       6.175812421394e-01      -7.560441049239e-07       5.903910772193e-01 
       7.233784505698e-01      -1.965964579360e-02      -3.636930073439e+02      -5.115611610050e+02      -1.964887793581e-02      -4.746035487478e+02      -7.683026187984e-07       5.938815903519e-01       6.187027821116e-01      -7.507056588697e-07       5.914634583040e-01 
       7.265923240064e-01      -1.952134994090e-02      -3.643533100522e+02      -5.124849587355e+02      -1.951065781449e-02      -4.754611324897e+02      -7.629038076208e-07       5.949563628130e-01       6.198213264886e-01      -7.454305861200e-07       5.925329213276e-01 
       7.298061974972e-01      -1.938459063462e-02      -3.650098554371e+02      -5.134053622892e+02      -1.937397340509e-02      -4.763153653443e+02      -7.575658136029e-07       5.960267045403e-01       6.209357064743e-01      -7.402149772913e-07       5.935983388016e-01 
       7.330200710416e-01      -1.924925845375e-02      -3.656610953489e+02      -5.143206321700e+02      -1.923871534650e-02      -4.771645866879e+02      -7.522826196967e-07       5.970899686589e-01       6.220432103004e-01      -7.350529132001e-07       5.946571118146e-01 
       7.362339446388e-01      -1.911530393545e-02      -3.663066414616e+02      -5.152302559551e+02      -1.910483420211e-02      -4.780083175074e+02      -7.470513234970e-07       5.981453246515e-01       6.231429446428e-01      -7.299415329902e-07       5.957083903860e-01 
       7.394478182883e-01      -1.898272498768e-02      -3.669471106997e+02      -5.161345769170e+02      -1.897232787919e-02      -4.788469322994e+02      -7.418721354325e-07       5.991934497709e-01       6.242354926705e-01      -7.248810432752e-07       5.967527494930e-01 
       7.426616919892e-01      -1.885156907574e-02      -3.675841364395e+02      -5.170349497543e+02      -1.884124381461e-02      -4.796817885970e+02      -7.367482307448e-07       6.002366462473e-01       6.253230606182e-01      -7.198745691975e-07       5.977923256954e-01 
       7.458755657410e-01      -1.872187717303e-02      -3.682192674034e+02      -5.179325584782e+02      -1.871162295692e-02      -4.805140910910e+02      -7.316827046192e-07       6.012770731852e-01       6.264076972655e-01      -7.149251617488e-07       5.988291062222e-01 
       7.490894395429e-01      -1.859369550190e-02      -3.688541889456e+02      -5.188289629769e+02      -1.858351150127e-02      -4.813453735719e+02      -7.266781093042e-07       6.023170876860e-01       6.274917062107e-01      -7.100353260004e-07       5.998653149681e-01 
       7.523033133944e-01      -1.846695210263e-02      -3.694881716418e+02      -5.197229665785e+02      -1.845683752650e-02      -4.821745440523e+02      -7.217311387872e-07       6.033551927985e-01       6.285734687197e-01      -7.052018176036e-07       6.008994129252e-01 
       7.555171872948e-01      -1.834159414802e-02      -3.701207971180e+02      -5.206140877522e+02      -1.833154823417e-02      -4.830011443650e+02      -7.168383160239e-07       6.043904092911e-01       6.296519780928e-01      -7.004212063764e-07       6.019304357930e-01 
       8.259205627815e-01      -1.589802964720e-02      -3.834029054354e+02      -5.392716445101e+02      -1.588932198637e-02      -5.003133391629e+02      -6.213896109853e-07       6.260621955041e-01       6.522179439401e-01      -6.071593074187e-07       6.235045611161e-01 
       9.280150980228e-01      -1.316734453001e-02      -4.009264701979e+02      -5.638868326727e+02      -1.316013241182e-02      -5.231536285260e+02      -5.147159222416e-07       6.546547698171e-01       6.819913265919e-01      -5.029295127740e-07       6.519691615197e-01 
       1.090552453521e+00      -1.011789171103e-02      -4.254616490248e+02      -5.983586711737e+02      -1.011234977407e-02      -5.551390661410e+02      -3.955704162200e-07       6.946949115387e-01       7.236872689831e-01      -3.865133633596e-07       6.918319078337e-01 
       1.346943533441e+00      -7.138815730547e-03      -4.579582947991e+02      -6.440200072191e+02      -7.134905476373e-03      -5.975065586099e+02      -2.791465785049e-07       7.477272105696e-01       7.789143458517e-01      -2.727560382848e-07       7.446306359437e-01 
       1.693655695988e+00      -4.866975509508e-03      -4.936644123475e+02      -6.941940331648e+02      -4.864309609230e-03      -6.440609165488e+02      -1.903420166494e-07       8.059972721403e-01       8.395980826103e-01      -1.859850624122e-07       8.026457874912e-01 
       2.132152443296e+00      -3.296641441996e-03      -5.299657575326e+02      -7.452065634061e+02      -3.294835679457e-03      -6.913930845963e+02      -1.289476563836e-07       8.652399462654e-01       9.012969352010e-01      -1.259964107863e-07       8.616310971689e-01 
       2.684220786091e+00      -2.223815920045e-03      -5.666158823466e+02      -7.967131901960e+02      -2.222597800327e-03      -7.391832919297e+02      -8.699679696746e-08       9.250513922332e-01       9.635917348031e-01      -8.500594222077e-08       9.211856295115e-01 
       3.379233758430e+00      -1.494589306405e-03      -6.035627662060e+02      -8.486395501461e+02      -1.493770628713e-03      -7.873626705637e+02      -5.847795109726e-08       9.853461968788e-01       1.026394952699e+00      -5.713991731307e-08       9.812255018668e-01 
       4.254203250880e+00      -1.001112618372e-03      -6.407530834435e+02      -9.009139158348e+02      -1.000564251926e-03      -8.358643217128e+02      -3.917659027837e-08       1.046036311217e+00       1.089618172754e+00      -3.828033984467e-08       1.041665717675e+00 
       5.355724579470e+00      -6.685232040774e-04      -6.781523971416e+02      -9.534907386689e+02      -6.681570222374e-04      -8.846456766748e+02      -2.616672003131e-08       1.107063903987e+00       1.153206434730e+00      -2.556822593260e-08       1.102452981121e+00 
       5.921013677542e+00      -5.601494328733e-04      -6.944965284954e+02      -9.764720372190e+02      -5.598426161916e-04      -9.059675157127e+02      -2.192721665124e-08       1.133732287657e+00       1.181000038922e+00      -2.142574753842e-08       1.129021414432e+00 
       6.742457771666e+00      -4.451809416128e-04      -7.157228778387e+02      -1.006321745015e+03      -4.449371029617e-04      -9.336614206104e+02      -1.742959295950e-08       1.168364722237e+00       1.217101453543e+00      -1.703105398011e-08       1.163530337173e+00 
       6.971993605305e+00      -4.195278084149e-04      -7.211832483925e+02      -1.014002255876e+03      -4.192980222385e-04      -9.407870354202e+02      -1.642600651792e-08       1.177273251469e+00       1.226389598452e+00      -1.605043470208e-08       1.172408517302e+00 
       8.348629285334e+00      -3.045560728705e-04      -7.506892397335e+02      -1.055511568786e+03      -3.043892672117e-04      -9.792967264104e+02      -1.192805675635e-08       1.225407549733e+00       1.276590516053e+00      -1.165541966743e-08       1.220391430519e+00 
       8.488251426699e+00      -2.956864277410e-04      -7.534064830102e+02      -1.059335140569e+03      -2.955244808273e-04      -9.828438932170e+02      -1.158105334185e-08       1.229839857558e+00       1.281214666603e+00      -1.131635735502e-08       1.224811053995e+00 
       9.858487773107e+00      -2.263558684534e-04      -7.779669064989e+02      -1.093904838140e+03      -2.262319006832e-04      -1.014913545656e+03      -8.868611212934e-09       1.269897919793e+00       1.323022030331e+00      -8.665988220275e-09       1.264767062334e+00 
       1.068607542277e+01      -1.959342315692e-04      -7.911996989020e+02      -1.112539491426e+03      -1.958269288591e-04      -1.032199598079e+03      -7.678403368733e-09       1.291476710557e+00       1.345556902436e+00      -7.503017762101e-09       1.286302061547e+00 
       1.184202735508e+01      -1.629587425326e-04      -8.080791152802e+02      -1.136319726290e+03      -1.628695040272e-04      -1.054257740159e+03      -6.388280270797e-09       1.318997054747e+00       1.374314200625e+00      -6.242418855788e-09       1.313780886254e+00 
       1.345297190207e+01      -1.295549800260e-04      -8.290670679356e+02      -1.165908526214e+03      -1.294840405329e-04      -1.081701640187e+03      -5.081412197739e-09       1.353206168076e+00       1.410095429709e+00      -4.965458790291e-09       1.347966459857e+00 
       1.394398721061e+01      -1.214507796187e-04      -8.349584480735e+02      -1.174219758489e+03      -1.213842797500e-04      -1.089409795575e+03      -4.764351799133e-09       1.362806376998e+00       1.420145243296e+00      -4.655654545369e-09       1.357566906806e+00 
       1.669725857067e+01      -8.771649875436e-05      -8.645848376099e+02      -1.216057863492e+03      -8.766847935426e-05      -1.128207495668e+03      -3.444598767437e-09       1.411063289160e+00       1.470733505238e+00      -3.366106145614e-09       1.405883026613e+00 
       1.693628819167e+01      -8.548933172927e-05      -8.669200996324e+02      -1.219359509840e+03      -8.544253244311e-05      -1.131268803509e+03      -3.357469776969e-09       1.414865369728e+00       1.474725285858e+00      -3.280971320843e-09       1.409694664578e+00 
       1.971697554621e+01      -6.490529183462e-05      -8.919147576845e+02      -1.254737666485e+03      -6.486976929133e-05      -1.164067393165e+03      -2.552237456780e-09       1.455539734308e+00       1.517498805358e+00      -2.494169810354e-09       1.450527995776e+00 
       2.132152358597e+01      -5.631260846806e-05      -9.048159103652e+02      -1.273032313464e+03      -5.628179343527e-05      -1.181024494685e+03      -2.216122044089e-09       1.476517240329e+00       1.539618165410e+00      -2.165748390562e-09       1.471635649268e+00 
       2.368405471017e+01      -4.651625565311e-05      -9.220669649695e+02      -1.297547785782e+03      -4.649080766585e-05      -1.203742058028e+03      -1.832949663027e-09       1.504544258862e+00       1.569253507965e+00      -1.791347944469e-09       1.499903836578e+00 
       2.684220786054e+01      -3.702701654642e-05      -9.425211044961e+02      -1.326711115349e+03      -3.700676749859e-05      -1.230756470567e+03      -1.461830379972e-09       1.537731441126e+00       1.604499427108e+00      -1.428725828021e-09       1.533502053787e+00 
       3.339451714133e+01      -2.483940208712e-05      -9.780334038752e+02      -1.377680623915e+03      -2.482583071938e-05      -1.277934812910e+03      -9.852869462206e-10       1.595193506431e+00       1.666081542672e+00      -9.630963726753e-10       1.592127451718e+00 
       3.379233758430e+01      -2.430651776901e-05      -9.799475287647e+02      -1.380443900928e+03      -2.429323838641e-05      -1.280490879164e+03      -9.644551266820e-10       1.598283337687e+00       1.669419129843e+00      -9.427417706940e-10       1.595301152522e+00 
       4.254203250880e+01      -1.593130452947e-05      -1.016868873216e+03      -1.434196432314e+03      -1.592261446920e-05      -1.330165610685e+03      -6.371330861373e-10       1.657672286352e+00       1.734318719882e+00      -6.229204297049e-10       1.656910828890e+00 
       4.736810942033e+01      -1.307392638826e-05      -1.033835126298e+03      -1.459280884498e+03      -1.306680223897e-05      -1.353307479262e+03      -5.255161402476e-10       1.684785175255e+00       1.764582772050e+00      -5.138627516857e-10       1.685554196444e+00 
       5.355724579470e+01      -1.042702734332e-05      -1.053008355479e+03      -1.488039060379e+03      -1.042135389087e-05      -1.379796832631e+03      -4.221662669592e-10       1.715233723796e+00       1.799259275032e+00      -4.128838238270e-10       1.718281847456e+00 
       6.742457771666e+01      -6.814081940645e-06      -1.087675192613e+03      -1.541755398954e+03      -6.810388982674e-06      -1.429103117073e+03      -2.812101826577e-10       1.769498720868e+00       1.863927222439e+00      -2.751645155818e-10       1.778940630295e+00 
       8.156196340814e+01      -4.788445796155e-06      -1.114659830131e+03      -1.586114954418e+03      -4.785863527167e-06      -1.469573848842e+03      -2.022861381937e-10       1.810573838799e+00       1.917193008102e+00      -1.980556737073e-10       1.828365128168e+00 
       8.488251426699e+01      -4.446600165944e-06      -1.120076284948e+03      -1.595436696696e+03      -4.444205372465e-06      -1.478040211626e+03      -1.889793251717e-10       1.818628341775e+00       1.928366104946e+00      -1.850552514287e-10       1.838648915438e+00 
       9.473621884067e+01      -3.625639847205e-06      -1.134363803855e+03      -1.621037024462e+03      -3.623695342756e-06      -1.501203106466e+03      -1.570415862398e-10       1.839418088035e+00       1.959000164927e+00      -1.538534219086e-10       1.866652144799e+00 
       1.068607542277e+02      -2.897286053828e-06      -1.148787483694e+03      -1.649021104673e+03      -2.895741127907e-06      -1.526343366752e+03      -1.287344510207e-10       1.859445903478e+00       1.992384960539e+00      -1.261993327498e-10       1.896778677483e+00 
       1.894724376813e+02      -9.904012141516e-07      -1.186346915018e+03      -1.781045931586e+03      -9.899027988598e-07      -1.640370493124e+03      -5.472524476858e-11       1.885918242909e+00       2.147319936361e+00      -5.390105986967e-11       2.026699802786e+00 
